SKU,txn_count,unique_price_points
JNE3890-TP-XL,2,1
PSET058-KR-NP-5XL,2,1
BTM008-B-M,2,1
JNE3866-KR-XS,2,2
BTM008-B-XXL,2,1
JNE3872-KR-L,2,1
JNE3872-KR-M,2,2
JNE3872-KR-XL,2,2
JNE3872-KR-XXL,2,1
JNE3875-KR-M,2,1
JNE3875-KR-S,2,1
JNE3879-DR-XS,2,2
BL102-S,2,1
BL008-61RED-B,2,1
JNE3885-KR-S,2,1
BTM008-B-L,2,1
SAR024,2,1
JNE3886-KR-XL,2,1
JNE3906-KR-XL,2,1
BL010-61CHIKU-B,2,2
JNE3886-KR-XXXL,2,1
JNE3906-KR-M,2,2
SAR100,2,1
JNE3676-TU-XXXL,2,1
BL015-63PINK,2,1
JNE3903-KR-XL,2,2
BL017-63BLACK,2,1
JNE3890-TP-L,2,1
SAR091,2,1
BTM030-NP-XXL,2,1
BTM029-NP-XXXL,2,1
SET004-KR-SP-XL,2,1
SET051-KR-NP-XXXL,2,2
SET072-KR-SHA-S,2,1
JNE3719-KR-XS,2,1
BTM041-PP-L,2,1
NW006-ST-SR-M,2,1
BTM040-PP-XS,2,1
NW006-ST-SR-L,2,1
BTM040-PP-XL,2,2
BL087-XS,2,1
JNE3727-KR-S,2,2
NW002-TP-PJ-XXL,2,1
JNE3727-KR-XS,2,1
JNE3728-KR-M,2,1
JNE3729-KR-S,2,2
JNE3719-KR-M,2,1
NW002-TP-PJ-XS,2,1
AN204-PURPLE-XXL,2,1
JNE3729-KR-XS,2,2
NW033-ST-CP-L,2,2
BTM040-PP-S,2,2
MEN5030-KR-S,2,2
NW033-ST-CP-M,2,2
MEN5029-KR-XXXL,2,1
JNE3736-KR-L,2,2
BTM039-PP-XS,2,1
NW033-ST-CP-S,2,1
MEN5016-KR-XXL,2,1
JNE3719-KR-S,2,1
JNE3717-KR-XL,2,1
JNE3743-TP-XL,2,2
NW008-ST-CP-XS,2,1
JNE3678-TU-M,2,2
NW024-TP-PJ-L,2,1
BTM044-PP-XXXL,2,1
SET094-KR-NP-M,2,2
JNE3679-TU-S,2,2
JNE3683-TU-XL,2,1
JNE3684-TU-XL,2,1
NW015-TP-PJ-XXXL,2,1
JNE3687-TU-XXXL,2,1
NW028-TP-PJ-L,2,2
NW015-TP-PJ-L,2,1
SET091-KR-NP-S,2,2
BTM042-PP-XXXL,2,2
SET083-KR-PP-XXL,2,1
JNE3694-KR-S,2,1
JNE3694-KR-XL,2,1
JNE3695-KR-S,2,2
JNE3695-KR-XL,2,1
BTM042-PP-XS,2,1
JNE3700-KR-XS,2,1
JNE3700-KR-XXL,2,1
NW028-TP-PJ-XXXL,2,1
BTM041-PP-XXL,2,1
JNE3715-KR-XS,2,1
AN202-ORANGE-M,2,2
BL087-XXL,2,1
SET038-KR-PP-XL,2,1
JNE3732-KR-S,2,1
BL110-M,2,2
JNE3773-KR-XS,2,1
BTM036-PP-S,2,2
JNE3762-KR-XL,2,1
BTM035-NP-XS,2,1
AN208-MUSTARD-XL,2,2
JNE3770-KR-M,2,1
JNE3763-KR-S,2,2
AN208-MUSTARD-S,2,1
JNE3769-KR-S,2,2
BL099-L,2,2
JNE3766-KR-XS,2,2
JNE3767-KR-L,2,1
JNE3743-TP-XS,2,2
MEN5005-KR-L,2,2
JNE3767-KR-XL,2,1
JNE3767-KR-XXL,2,1
JNE3767-KR-XXXL,2,1
BL098-XL,2,1
JNE3768-KR-XXXL,2,1
NW036-ST-SR-XXXL,2,2
MEN5005-KR-XL,2,2
JNE3771-KR-S,2,1
JNE3761-KR-XXXL,2,1
JNE3750-KR-XL,2,1
JNE3744-TU-XXXL,2,1
SET004-KR-SP-XXL,2,2
JNE3745-KR-XS,2,2
SET037-KR-NP-L,2,1
JNE3748-KR-XS,2,2
JNE3760-KR-XXL,2,1
MEN5012-KR-S,2,2
SET034-KR-NP-XXL,2,2
SET004-KR-SP-XXXL,2,2
BTM031-NP-M,2,1
SET014-KR-PP-A-L,2,1
JNE3760-KR-XS,2,1
BTM036-PP-XL,2,2
MEN5006-KR-S,2,2
BTM032-NP-XS,2,1
JNE3753-KR-XS,2,1
JNE3752-KR-XS,2,2
J0168-DR-L,1,1
BL050-83RED-A,1,1
BL089-XXL,1,1
J0155-KR-S,1,1
J0170-TP-A-M,1,1
BL086-XL,1,1
BL060-75RED,1,1
BL056-185GOLD,1,1
SET410-KR-NP-S,1,1
BL089-XS,1,1
BL085-S,1,1
SET410-KR-NP-M,1,1
BL073-85BLACK,1,1
J0155-KR-XS,1,0
BL087-L,1,1
BL087-S,1,1
J0172-TP-XXL,1,1
J0170-TP-A-L,1,1
J0173-DR-L,1,1
J0172-TP-XS,1,1
J0172-TP-M,1,1
J0161-DR-L,1,1
J0163-SKD-XXL,1,1
J0173-DR-XL,1,0
J0163-SKD-XXXL,1,1
J0174-TP-S,1,1
J0171-DR-XL,1,1
J0165-TP-S,1,1
J0160-TP-S,1,1
J0171-DR-M,1,1
BL074-85RED,1,1
J0165-TP-XXXL,1,1
J0166-DR-M,1,1
BL089-M,1,1
J0170-TP-A-S,1,1
BL075-85CHIKU,1,1
SET432-KR-PP-M,1,1
BL026-74BEIGE,1,1
SET442-KR-NP-L,1,1
AN206-GREEN-M,1,1
J0223-SKD-XXXL,1,1
AN206-GREEN-S,1,1
SET437-KR-PP-XXXL,1,1
AN206-GREEN-XL,1,1
SET437-KR-PP-S,1,1
J0214-TP-S,1,1
SET437-KR-PP-M,1,1
SET437-KR-PP-L,1,1
AN207-PINK-L,1,1
J0212-DR-XS,1,1
J0211-DR-XS,1,1
AN207-PINK-S,1,1
AN207-PINK-XXL,1,1
AN208-MUSTARD-L,1,1
AN208-MUSTARD-M,1,1
J0205-TP-XXXL,1,1
AN209-BIEGE-XXL,1,1
AN210-NAVY-M,1,0
J0196-TP-XS,1,1
J0195-TP-XXL,1,1
SET438-KR-NP-XXL,1,1
SET442-KR-NP-M,1,1
AN211-BLACK-XL,1,1
J0226-SKD-XL,1,1
J0238-LCD-XS,1,1
AN201-RED-XXL,1,1
SET461-KR-NP-XS,1,1
SET461-KR-NP-XL,1,1
J0235-SKD-L,1,1
J0232-SKD-XS,1,1
SET449-KR-NP-S,1,1
SET449-KR-NP-M,1,1
SET446-KR-NP-XS,1,1
J0232-SKD-M,1,1
SET445-KR-NP-S,1,1
J0231-SKD-XS,1,1
AN202-ORANGE-XXL,1,1
J0229-SKD-S,1,1
AN203-MAROON-XXL,1,1
AN204-PURPLE-M,1,1
AN204-PURPLE-S,1,1
AN204-PURPLE-XL,1,0
J0228-SKD-XS,1,1
AN205-YELLOW-XXL,1,1
J0226-SKD-XS,1,1
AN210-NAVY-XL,1,1
AN212-WHITE-L,1,1
J0178-TP-M,1,1
SET336-KR-NP-M,1,1
SET431-KR-NP-XL,1,1
J0184-KR-XXL,1,1
BL011-62PINK-B,1,1
BL016-63RED-B,1,1
SET336-KR-NP-XS,1,1
SET336-KR-NP-XXL,1,1
J0184-KR-S,1,0
BL017-63BLACK-B,1,1
J0184-KR-M,1,1
SET337-KR-NP-XL,1,1
J0183-TP-XL,1,1
SET337-KR-NP-XXL,1,1
BL020-71RED,1,0
SET415-KR-NP-S,1,1
J0182-SET-S,1,1
BL020-71RED-B,1,1
BL023-74PINK-B,1,1
J0180-DR-XS,1,1
BL024-74RED,1,1
J0178-TP-XXL,1,1
BL025-74BLACK,1,1
SET431-KR-NP-XXL,1,1
J0186-SET-S,1,1
J0195-TP-M,1,1
J0186-SET-XL,1,1
J0195-TP-L,1,1
AN212-WHITE-M,1,1
AN212-WHITE-S,1,1
J0194-DR-M,1,1
AN212-WHITE-XXL,1,1
J0193-SET-XXXL,1,1
AN213-BROWN-XL,1,1
BL001-50PINK,1,1
BL004-50CHIKU-B,1,1
BL006-54BLACK-B,1,1
J0190-TP-M,1,1
J0189-TP-XS,1,1
SET432-KR-PP-XXL,1,1
J0188-KR-XXXL,1,1
J0188-KR-XS,1,1
SET432-KR-PP-XL,1,1
SET432-KR-PP-S,1,1
J0187-KR-L,1,1
J0186-SET-XXL,1,1
SET432-KR-PP-L,1,1
J0186-SET-XS,1,1
J0154-DR-M,1,1
J0114-TP-XS,1,1
J0153-DR-M,1,1
J0049-TP-XS,1,1
SET372-KR-PP-M,1,1
SET372-KR-PP-S,1,1
BTM027-NP-L,1,0
SET372-KR-PP-XS,1,1
SET372-KR-PP-XXL,1,1
BTM027-NP-XXL,1,1
SET373-KR-PP-L,1,1
BTM029-NP-XS,1,1
BTM030-NP-M,1,1
BTM030-NP-S,1,0
BTM030-NP-XL,1,1
J0043-SET-S,1,1
SET373-KR-PP-XS,1,1
J0042-DR-XS,1,1
J0042-DR-XL,1,1
BTM031-NP-XS,1,1
BTM031-NP-XXL,1,1
J0040-SET-XS,1,1
J0039-SET-XS,1,1
BTM032-NP-M,1,0
J0038-DR-S,1,1
J0049-TP-S,1,1
J0052-KR-XS,1,1
J0034-SET-XS,1,1
J0057-DR-S,1,1
BTM008-XXXL,1,1
J0074-TP-S,1,1
J0074-TP-L,1,1
J0073-KR-S,1,0
BTM021-B-L,1,1
BTM021-B-XXL,1,1
J0073-KR-L,1,1
J0072-KR-XXXL,1,1
J0072-KR-XXL,1,1
BTM021-B-XXXL,1,1
J0072-KR-XS,1,1
J0072-KR-L,1,1
J0070-KR-XXL,1,1
BTM026-NP-S,1,1
BTM026-NP-XS,1,1
J0070-KR-S,1,1
BTM026-NP-XXL,1,1
J0062-DR-M,1,1
J0062-DR-L,1,1
J0058-DR-XS,1,1
J0057-DR-XXXL,1,0
J0037-KR-L,1,1
J0034-SET-S,1,0
J0075-KR-M,1,1
SET390-KR-NP-S,1,1
CH207-PINK-L,1,1
CH206-GREEN-XXL,1,1
CH206-GREEN-M,1,1
BTM041-PP-S,1,1
CH204-PURPLE-S,1,1
CH204-PURPLE-L,1,1
BTM041-PP-XS,1,1
CH203-MAROON-S,1,1
BTM042-PP-S,1,1
CH202-ORANGE-XXL,1,1
BTM042-PP-XXL,1,1
BTM048-PP-XXXL,1,1
BTM048-PP-XS,1,1
BTM047-PP-XXXL,1,1
BTM047-PP-XS,1,1
BTM043-PP-XS,1,1
BTM047-PP-M,1,1
BTM043-PP-XXXL,1,1
BTM044-PP-XL,1,1
BTM044-PP-XS,1,1
BTM045-PP-M,1,1
CH208-MUSTARD-S,1,1
CH208-MUSTARD-XXL,1,1
J0033-KR-M,1,1
CH209-BIEGE-L,1,1
BTM033-NP-XS,1,1
J0027-SET-XXL,1,1
BTM033-NP-XXL,1,1
BTM036-PP-M,1,1
J0024-KR-XXXL,1,0
J0024-KR-M,1,1
J0019-SET-S,1,1
J0019-SET-M,1,1
BTM037-PP-M,1,1
BTM037-PP-S,1,1
BTM037-PP-XS,1,1
BTM037-PP-XXL,1,1
J0001-DR-XXL,1,1
BTM038-PP-XS,1,1
DPT052,1,1
DPT041,1,1
DPT032,1,1
BTM039-PP-XXL,1,1
BTM040-PP-M,1,1
CH213-BROWN-M,1,1
CH209-BIEGE-XL,1,1
J0074-TP-XS,1,1
J0075-KR-S,1,1
BL090-XS,1,1
BL098-M,1,1
BL098-XS,1,1
J0133-KR-A-L,1,1
BL099-XS,1,1
J0131-KR-A-M,1,1
J0130-SET-XL,1,1
J0130-SET-M,1,1
BL100-M,1,1
J0130-SET-L,1,1
J0127-SKD-M,1,1
J0123-TP-M,1,1
J0122-TP-L,1,0
J0121-TP-S,1,1
J0120-TP-XXL,1,1
J0120-TP-XS,1,1
J0120-TP-M,1,1
BL101-XXL,1,1
J0120-TP-L,1,1
J0116-TP-XS,1,1
J0116-TP-M,1,1
J0115-TP-XXL,1,1
BL102-XS,1,1
J0136-KR-M,1,1
BL096-XL,1,1
J0111-TP-M,1,1
J0137-SET-XS,1,1
J0152-DR-M,1,1
BL090-XXL,1,1
J0151-KR-A-M,1,1
BL091-XL,1,0
J0147-SET-M,1,1
BL093-M,1,1
BL093-S,1,1
J0147-SET-L,1,1
BL095-M,1,1
J0145-SET-XXXL,1,1
J0145-SET-S,1,1
J0145-SET-L,1,1
J0144-SET-S,1,1
BL095-XL,1,1
J0143-SET-A-L,1,1
J0142-KR-XXXL,1,1
J0142-KR-XS,1,1
J0140-SET-XXXL,1,1
J0138-KR-XXL,1,1
BL096-S,1,1
J0138-KR-S,1,1
BL103-M,1,1
BL104-XS,1,1
J0076-SET-S,1,1
BTM002-L,1,1
J0087-TP-XL,1,1
BTM003-B-L,1,1
BTM003-B-XXXL,1,1
J0086-DR-XL,1,0
J0085-TP-L,1,1
BTM003-M,1,1
BTM003-XXXL,1,1
BTM004-XXXL,1,1
J0084-TP-M,1,1
BTM005-B-L,1,1
BTM005-L,1,1
BTM005-XXL,1,1
J0083-KR-XS,1,1
J0082-TP-XS,1,1
BTM005-XXXL,1,1
SET361-KR-NP-L,1,1
J0080-TP-L,1,0
J0079-SKD-XL,1,1
J0078-SET-L,1,1
J0077-SKD-XL,1,1
BTM008-L,1,1
BTM002-XXXL,1,1
J0089-TP-L,1,1
J0110-SKD-XXL,1,1
BTM002-B-XXXL,1,1
J0110-SKD-S,1,1
J0110-SKD-L,1,1
BL107-XL,1,1
J0109-SKD-XS,1,0
J0109-SKD-S,1,1
BL107-XXL,1,1
BL109-S,1,1
J0102-SKD-XXXL,1,1
J0102-SKD-XS,1,1
J0102-SKD-L,1,1
J0101-DR-A-XL,1,1
J0101-DR-A-M,1,1
J0100-DR-XXL,1,1
J0100-DR-XS,1,1
J0100-DR-S,1,0
BL111-XL,1,1
J0093-DR-M,1,1
BTM002-B-L,1,1
BTM002-B-XL,1,1
SET358-KR-NP-XL,1,1
J0091-TP-S,1,1
SET097-KR-PP-XS,1,1
JNE3144-KR-S,1,1
J0240-SKD-S,1,1
JNE3762-KR-XXL,1,1
JNE3743-TP-S,1,1
JNE3748-KR-S,1,1
JNE3750-KR-S,1,1
SET205-KR-DPT-A-XL,1,1
JNE3762-KR-M,1,1
JNE3762-KR-XS,1,1
JNE3765-KR-S,1,1
JNE3780-KR-S,1,1
JNE3767-KR-XS,1,1
SET202-KR-NP-XXXL,1,1
SET202-KR-NP-XL,1,1
JNE3777-KR-S,1,1
JNE3777-KR-XS,1,1
SET201-KR-NP-A-M,1,1
JNE3743-TP-M,1,1
JNE3740-KR-XS,1,1
JNE3736-KR-XS,1,1
SET211-KR-DPT-XXL,1,1
SET214-KR-DPT-XL,1,1
SET214-KR-DPT-XXXL,1,1
JNE3727-KR-XL,1,1
JNE3726-KR-XS,1,1
JNE3725-KR-M,1,1
JNE3722-KR-XS,1,1
JNE3719-KR-XL,1,1
JNE3717-KR-S,1,1
JNE3703-KR-XXXL,1,1
JNE3700-KR-XXXL,1,1
JNE3700-KR-M,1,1
JNE3700-KR-L,1,1
JNE3694-KR-L,1,1
JNE3780-KR-M,1,1
JNE3780-KR-XS,1,0
JNE3686-TU-S,1,1
SET192-KR-NP-XL,1,1
SET195-KR-NP-A-XS,1,1
JNE3862-TU-XS,1,1
SET194-KR-NP-XS,1,1
JNE3871-KR-S,1,1
JNE3885-KR-XS,1,1
JNE3886-KR-M,1,1
JNE3888-KR-XS,1,1
JNE3783-KR-XS,1,1
JNE3889-KR-M,1,1
SET191-KR-PP-XL,1,1
SET191-KR-PP-M,1,1
JNE3889-KR-S,1,1
JNE3889-KR-XXL,1,1
JNE3890-TP-M,1,1
JNE3856-KR-S,1,1
JNE3834-KR-XXXL,1,1
JNE3833-KR-S,1,1
JNE3825-KR-L,1,0
JNE3823-KR-XXXL,1,1
JNE3823-KR-XL,1,1
JNE3821-KR-L,1,1
JNE3820-KR-XXXL,1,1
JNE3820-KR-XXL,1,1
JNE3819-KR-XS,1,1
JNE3816-KR-XXXL,1,1
JNE3813-KR-L,1,1
JNE3789-KR-XL,1,1
SET199-KR-NP-XS,1,0
JNE3789-KR-L,1,1
JNE3788-KR-XXL,1,1
JNE3788-KR-XS,1,1
JNE3688-TU-S,1,1
JNE3679-TU-M,1,1
J0242-SKD-S,1,1
JNE3575-KR-XS,1,1
SET242-KR-PP-M,1,1
JNE3563-KR-XXXL,1,1
JNE3565-KR-XL,1,1
JNE3570-KR-XS,1,1
JNE3574-KR-XXL,1,1
JNE3574-KR-XXXL,1,1
JNE3576-KR-L,1,1
JNE3621-KR-A-S,1,1
JNE3577-KR-XS,1,1
JNE3578-KR-XS,1,1
SET238-KR-PP-XXL,1,1
JNE3579-KR-XXL,1,1
JNE3608-KR-XXXL,1,1
JNE3612-KR-XS,1,1
SET242-KR-PP-S,1,1
JNE3561-KR-XXXL,1,1
SET242-KR-PP-XXL,1,1
JNE3559-KR-XS,1,1
JNE3559-KR-M,1,1
JNE3557-KR-XXL,1,1
JNE3557-KR-XL,1,0
JNE3557-KR-S,1,1
JNE3555-KR-XXXL,1,1
SET244-KR-NP-XS,1,1
SET245-KR-NP-L,1,1
JNE3553-KR-XXL,1,1
JNE3548-KR-XS,1,1
JNE3547-KR-XXL,1,1
SET245-KR-NP-XXL,1,1
SET245-KR-NP-XXXL,1,1
JNE3547-KR-XL,1,1
JNE3617-KR-M,1,1
SET235-KR-PP-S,1,0
JNE3678-TU-XXL,1,1
SET226-KR-PP-XXL,1,1
JNE3662-TP-M,1,0
JNE3663-TP-L,1,1
JNE3663-TP-M,1,0
JNE3663-TP-S,1,1
JNE3667-TP-S,1,1
SET226-KR-PP-XXXL,1,1
JNE3667-TP-XS,1,1
SET234-KR-PP-M,1,1
SET226-KR-PP-S,1,1
SET226-KR-PP-M,1,1
JNE3669-TU-XL,1,1
SET224-KR-NP-L,1,1
JNE3678-TU-S,1,1
JNE3678-TU-XS,1,1
JNE3656-TP-N-XXL,1,1
JNE3655-TP-XS,1,1
JNE3649-TP-N-XXL,1,1
JNE3647-TP-N-XXL,1,1
JNE3644-TP-N-L,1,1
JNE3631-DR-M,1,1
JNE3630-KR-S,1,1
JNE3629-KR-XXXL,1,1
JNE3628-KR-XXL,1,1
SET230-KR-PP-XXL,1,1
JNE3628-KR-XS,1,1
JNE3627-KR-XXXL,1,1
JNE3625-DR-XL,1,1
JNE3624-KR-XL,1,1
JNE3623-KR-S,1,1
JNE3622-KR-XXXL,1,1
JNE3621-KR-A-XXL,1,1
JNE3891-TP-L,1,1
JNE3891-TP-M,1,1
JNE3891-TP-XXL,1,0
SAR140,1,1
SET135-KR-PP-XL,1,1
SAR109,1,1
SAR113,1,1
SAR130,1,1
SAR132,1,1
SAR134,1,1
SAR148,1,1
SET004-KR-SP-A-XXL,1,1
SAR149,1,1
SAR159,1,1
SAR165,1,1
SAR166,1,0
SAR182,1,0
SET003-KR-NP-A-S,1,1
SET135-KR-PP-XS,1,1
SET136-KR-PP-L,1,1
SAR107,1,1
SAR102,1,1
SET138-KR-PP-S,1,1
SAR101,1,1
SAR098,1,1
SAR097,1,1
SAR096,1,1
SET139-KR-PP-XS,1,1
SAR076,1,1
SET142-KR-PP-L,1,1
SET143-KR-PP-M,1,1
SET143-KR-PP-S,1,1
SAR071,1,1
SAR060,1,0
SAR059,1,1
SET003-KR-NP-A-XXL,1,1
SET004-KR-SP-S,1,1
JNE3892-TP-XS,1,1
SET083-KR-PP-XXXL,1,1
SET049-KR-NP-S,1,1
SET060-KR-NP-XL,1,1
SET066-KR-PP-M,1,1
SET069-KR-NP-XS,1,1
SET103-KR-SP-S,1,1
SET083-KR-PP-L,1,0
SET100-KR-PP-S,1,1
SET014-KR-PP-A-S,1,1
SET085-KR-PT-S,1,1
SET100-KR-PP-L,1,1
SET087-KR-PP-XS,1,1
SET091-KR-NP-XXL,1,1
SET091-KR-NP-XXXL,1,1
SET094-KR-NP-XS,1,1
SET045-KR-NP-M,1,1
SET043-KR-NP-XXL,1,0
SET111-KR-SP-XL,1,1
SET111-KR-SP-XXL,1,1
SET112-KR-SP-XS,1,1
SET037-KR-NP-M,1,1
SET036-KR-NP-XXXL,1,1
SET034-KR-NP-XS,1,0
SET034-KR-NP-XL,1,1
SET034-KR-NP-S,1,1
SET026-KR-PP-A-XS,1,1
SET025-KR-SP-A-XS,1,1
SET024-KR-SP-A-M,1,1
SET022-KR-SP-A-XXL,1,1
SET019-KR-PP-A-S,1,1
SET014-KR-PP-A-XXL,1,1
SET014-KR-PP-A-XS,1,1
SAR056,1,1
SAR049,1,1
SAR046,1,1
SET182-KR-DH-K-M,1,1
JNE3902-KR-XS,1,1
JNE3903-KR-M,1,1
JNE3907-KR-L,1,1
JNE3907-KR-S,1,1
JNE3907-KR-XS,1,1
JNE3909-KR-L,1,0
JNE3909-KR-XXL,1,1
SAR042,1,1
JNE3910-KR-M,1,1
SET179-KR-PP-XL,1,1
JNE3924-TU-L,1,1
JNE3924-TU-M,1,1
SET172-KR-PP-B-XS,1,1
JNE3924-TU-XS,1,1
JNE3902-KR-M,1,1
JNE3900-KR-A-XXXL,1,1
JNE3900-KR-A-L,1,1
JNE3899-KR-S,1,1
JNE3899-KR-L,1,1
JNE3899-KR-A-XL,1,1
JNE3899-KR-A-S,1,1
JNE3898-KR-XXXL,1,1
JNE3898-KR-L,1,1
SET185-KR-NP-XXXL,1,1
JNE3897-KR-XXXL,1,1
JNE3897-KR-XL,1,1
JNE3897-KR-M,1,0
JNE3896-KR-XL,1,1
JNE3896-KR-A-XXXL,1,1
JNE3896-KR-A-L,1,1
JNE3893-TP-S,1,1
JNE3927-KR-M,1,1
JNE3927-KR-XL,1,1
JNE3927-KR-XS,1,1
NW036-ST-SR-L,1,1
SAR041,1,1
SAR039,1,1
SAR032,1,1
SAR030,1,1
SAR028,1,1
SAR026,1,1
SAR025,1,1
SAR023,1,1
PSET058-KR-NP-6XL,1,0
PJNE3439-KR-N-6XL,1,1
SET153-KR-NP-XXL,1,1
SET153-KR-NP-XXXL,1,1
NW038-TP-SR-L,1,1
NW038-ST-SR-XS,1,1
NW035-ST-CP-XL,1,1
MEN5005-KR-M,1,1
NW033-ST-CP-XL,1,1
NW032-ST-CP-XS,1,1
NW032-ST-CP-S,1,1
NW028-TP-PJ-XS,1,1
NW028-TP-PJ-S,1,1
NW027-TP-PJ-XL,1,1
NW023-ST-SR-XL,1,1
NW023-ST-SR-L,1,1
NW022-TP-PJ-S,1,1
NW007-ST-CP-XL,1,1
SET159-KR-NP-XXL,1,1
SET162-KR-PP-XL,1,1
NW006-ST-SR-XS,1,1
MEN5030-KR-L,1,1
JNE3547-KR-M,1,1
JNE3547-KR-L,1,1
JNE3544-KR-XS,1,1
JNE2251-KR-537-L,1,1
SET301-KR-PP-M,1,1
SET301-KR-PP-L,1,1
JNE2251-KR-537-C-L,1,1
JNE2251-KR-537-C-XL,1,1
JNE2251-KR-537-C-XS,1,1
JNE2251-KR-537-C-XXXL,1,1
JNE2251-KR-537-S,1,0
JNE2321-KR-576-L,1,1
SET299-KR-PP-XS,1,1
JNE2294-KR-A-S,1,1
JNE2294-KR-A-XS,1,0
JNE2300-KR-594-A-S,1,1
JNE2302-KR-595-G-M,1,1
SET297-KR-NP-L,1,1
SET301-KR-PP-S,1,1
SET301-KR-PP-XL,1,1
SET301-KR-PP-XXL,1,1
JNE2209-KR-498-A-XL,1,1
JNE2145-KR-A-XXXL,1,1
JNE2145-KR-A-XL,1,1
JNE2145-KR-A-L,1,0
JNE2132-KR-398-XL,1,1
JNE2132-KR-398-L,1,1
JNE2131-KR-A-XXL,1,1
JNE2131-KR-A-XL,1,1
JNE2131-KR-A-S,1,1
JNE2131-KR-A-M,1,1
JNE2113-KR-381-XL,1,1
JNE2101-KR-210-L,1,1
JNE2086-KR-389-XL,1,1
JNE2058-KR-339-L,1,0
JNE2309-KR-598-L,1,1
JNE2323-KR-574-XS,1,1
JNE3323-KR-XS,1,1
JNE3311-KR-A-XS,1,0
JNE3281-KR-XL,1,1
JNE3284-KR-M,1,1
JNE3284-KR-XL,1,0
JNE3284-KR-XXL,1,1
JNE3288-KR-S,1,1
JNE3296-KR-S,1,1
JNE3313-KR-M,1,1
JNE2324-KR-575-XXL,1,1
JNE3313-KR-XS,1,1
JNE3323-KR-A-M,1,1
JNE3323-KR-A-S,1,1
JNE3323-KR-A-XXXL,1,1
JNE3323-KR-L,1,1
JNE3323-KR-M,1,1
JNE3279-KR-A-XXXL,1,1
JNE3276-KR-XXXL,1,1
JNE3273-KR-XS,1,1
JNE3257-KR-S,1,1
JNE3253-KR-XL,1,1
JNE3251-KR-XL,1,1
JNE3251-KR-M,1,1
JNE3251-KR-L,1,1
JNE3234-KR-M,1,1
JNE3225-KR-XXXL,1,0
JNE3225-KR-L,1,1
JNE3157-KR-M,1,1
SET097-KR-PP-S,1,1
JNE3065-KR-S,1,1
JNE3065-KR-L,1,1
JNE3062-KR-M,1,1
JNE3030-KR-S,1,1
JNE2006-KR-158-S,1,1
JNE1975-KR-309-S,1,1
JNE1408-KR-UDF19-A-XXL,1,1
J0305-DR-L,1,1
J0293-DR-XXL,1,1
J0296-DR-M,1,1
J0296-DR-XXL,1,1
J0300-TP-S,1,1
J0302-DR-XL,1,0
J0303-KR-XS,1,1
J0305-DR-M,1,1
JNE1407-BLACK-KR-UDF18-XL,1,1
J0307-TP-L,1,1
J0307-TP-S,1,1
J0310-TP-S,1,1
J0310-TP-XS,1,1
J0314-KR-L,1,1
J0319-KR-S,1,1
J0293-DR-XL,1,1
J0292-TP-XXXL,1,1
J0292-TP-L,1,0
J0291-JS-XXXL,1,1
J0291-JS-XL,1,1
J0291-JS-L,1,1
J0279-SET-XXL,1,1
J0278-SET-XL,1,1
J0254-SKD-XXL,1,1
J0254-SKD-XL,1,1
J0251-SKD-L,1,1
J0250-SKD-XS,1,0
J0246-SKD-XXXL,1,1
J0246-SKD-XS,1,1
J0246-SKD-L,1,1
J0242-SKD-XXXL,1,1
J0242-SKD-XS,1,1
J0319-KR-XXL,1,1
J0323-CD-M,1,0
J0323-CD-S,1,1
SET311-KR-NP-S,1,1
JNE09210-PINK-SR-JP8101RNV-K,1,1
JNE09209-MULTI-SR-JP8101RMV-K,1,1
SET306-KR-PP-S,1,1
JNE09187-PINK-SR-JP7104RNV,1,1
JNE09186-BLUE-SR-JP7104RMV-K,1,1
JNE09186-BLUE-SR-JP7104RMV,1,1
J0431-DR-XXL,1,1
J0429-DR-XXL,1,1
J0429-DR-XL,1,1
J0429-DR-S,1,1
J0429-DR-M,1,1
J0420-TP-L,1,1
J0419-TP-XXXL,1,1
J0417-TP-XS,1,1
SET311-KR-NP-XL,1,1
J0323-CD-XXL,1,1
SET311-KR-NP-XS,1,1
SET313-KR-NP-S,1,1
J0413-DR-XXXL,1,1
SET315-KR-PP-L,1,1
J0388-TP-XXL,1,1
J0388-TP-S,1,1
J0380-SKD-XS,1,1
J0374-KR-M,1,0
J0371-SKD-XL,1,1
J0371-SKD-M,1,1
J0370-SKD-L,1,1
J0331-KR-XS,1,1
J0328-KR-M,1,1
J0324-CD-L,1,1
JNE3323-KR-S,1,1
JNE3323-KR-XXXL,1,1
JNE3541-KR-S,1,1
JNE3464-KR-XXL,1,1
JNE3456-KR-M,1,1
JNE3457-KR-XXXL,1,1
JNE3460-KR-M,1,1
JNE3460-KR-S,1,1
JNE3460-KR-XXL,1,1
SET263-KR-NP-S,1,1
JNE3464-KR-XXXL,1,1
JNE3480-KR-XS,1,1
SET262-KR-NP-A-XS,1,1
JNE3472-KR-XXXL,1,1
JNE3474-KR-E-L,1,1
JNE3474-KR-E-S,1,1
JNE3474-KR-E-XS,1,1
JNE3474-KR-E-XXL,1,1
JNE3455-KR-XXXL,1,1
JNE3451-KR-XXXL,1,1
JNE3451-KR-S,1,1
JNE3450-KR-XL,1,1
JNE3447-KR-XXXL,1,1
JNE3447-KR-XL,1,0
JNE3446-KR-XXXL,1,1
SET266-KR-NP-S,1,1
JNE3446-KR-M,1,1
JNE3442-KR-XXL,1,1
